id,street_address,city,damage_score,magnitude,Homeowner,Phone,Status
7606,285 N Grand Ave,Sherman,6.09,3.75,Jeffrey Case,+17455749835,OUTREACH READY
7879,257 Lamar Ave,Paris,6.09,3.75,Jason Terry,+11389757789,OUTREACH READY
8149,125 N Main St,Paris,6.09,3.75,Jasmine Mclean,+16508227156,OUTREACH READY
8153,129 N Main St,Paris,6.09,3.75,Jeffrey Johnston,+16422308774,OUTREACH READY
7172,253 N Travis St,Sherman,6.08,3.75,Nathan Proctor,+13015010686,OUTREACH READY
7174,255 N Travis St,Sherman,6.08,3.75,Melvin Hernandez,+16285406475,OUTREACH READY
7510,189 N Grand Ave,Sherman,6.08,3.75,Marcus Barker,+17272234725,OUTREACH READY
7528,207 N Grand Ave,Sherman,6.08,3.75,Linda Scott,+15787593886,OUTREACH READY
7604,283 N Grand Ave,Sherman,6.08,3.75,Dylan King,+10106448954,OUTREACH READY
7024,105 N Travis St,Sherman,6.07,3.75,Dr. Bonnie Rich DDS,+16444331080,OUTREACH READY
7504,183 N Grand Ave,Sherman,6.07,3.75,Erica Whitney,+16851363572,OUTREACH READY
7506,185 N Grand Ave,Sherman,6.07,3.75,Christine Taylor,+15930399044,OUTREACH READY
7508,187 N Grand Ave,Sherman,6.07,3.75,Andrea Bishop,+14971476620,OUTREACH READY
7518,197 N Grand Ave,Sherman,6.07,3.75,Susan Durham,+17309989002,OUTREACH READY
7593,272 N Grand Ave,Sherman,6.07,3.75,Hector Walsh,+10792130239,OUTREACH READY
7608,287 N Grand Ave,Sherman,6.07,3.75,Mrs. Caroline Brown,+10579637552,OUTREACH READY
7611,290 N Grand Ave,Sherman,6.07,3.75,Amy Bennett,+14125442425,OUTREACH READY
7620,299 N Grand Ave,Sherman,6.07,3.75,John Lawrence,+14514995264,OUTREACH READY
7857,235 Lamar Ave,Paris,6.07,3.75,Mr. Tony Brooks DDS,+11084348049,OUTREACH READY
7520,199 N Grand Ave,Sherman,6.06,3.75,Jennifer Taylor,+10108246226,OUTREACH READY
7521,200 N Grand Ave,Sherman,6.06,3.75,Juan Lewis,+18459450652,OUTREACH READY
7522,201 N Grand Ave,Sherman,6.06,3.75,John Smith,+16042875049,OUTREACH READY
7867,245 Lamar Ave,Paris,6.06,3.75,John Scott,+17595291256,OUTREACH READY
7178,259 N Travis St,Sherman,6.05,3.75,Ryan Brown,+14627354277,OUTREACH READY
7473,152 N Grand Ave,Sherman,6.05,3.75,Christopher Montgomery,+10101806452,OUTREACH READY
7475,154 N Grand Ave,Sherman,6.05,3.75,Craig Hall,+18069203522,OUTREACH READY
7478,157 N Grand Ave,Sherman,6.05,3.75,Laura Barker,+11062227403,OUTREACH READY
7479,158 N Grand Ave,Sherman,6.05,3.75,Steven Miller,+16394554353,OUTREACH READY
7515,194 N Grand Ave,Sherman,6.05,3.75,Anthony Hall,+10149510229,OUTREACH READY
7613,292 N Grand Ave,Sherman,6.05,3.75,Jonathan Short,+12176752639,OUTREACH READY
8199,175 N Main St,Paris,6.05,3.75,Andrew Howard,+13339983848,OUTREACH READY
7209,290 N Travis St,Sherman,6.04,3.75,Dr. Bridget James MD,+17686733568,OUTREACH READY
7211,292 N Travis St,Sherman,6.04,3.75,Lauren Roman,+14191604382,OUTREACH READY
7482,161 N Grand Ave,Sherman,6.04,3.75,Taylor Ward,+19532973542,OUTREACH READY
7484,163 N Grand Ave,Sherman,6.04,3.75,Maria Horn,+18062038019,OUTREACH READY
7502,181 N Grand Ave,Sherman,6.04,3.75,Timothy Mathews,+11740173767,OUTREACH READY
7512,191 N Grand Ave,Sherman,6.04,3.75,Damon Key,+16461840484,OUTREACH READY
7530,209 N Grand Ave,Sherman,6.04,3.75,Jeremy Montgomery,+15913921442,OUTREACH READY
7919,297 Lamar Ave,Paris,6.04,3.75,Cheryl Fuller,+14929143944,OUTREACH READY
8163,139 N Main St,Paris,6.04,3.75,Michelle Clark,+12847696882,OUTREACH READY
7421,100 N Grand Ave,Sherman,6.03,3.75,Erika Gonzalez,+11780627365,OUTREACH READY
7495,174 N Grand Ave,Sherman,6.03,3.75,Donald Schroeder,+14358980343,OUTREACH READY
7507,186 N Grand Ave,Sherman,6.03,3.75,Eric Morris,+15749472500,OUTREACH READY
7516,195 N Grand Ave,Sherman,6.03,3.75,Mackenzie Bradford MD,+14023932041,OUTREACH READY
7775,153 Lamar Ave,Paris,6.03,3.75,Tammy Mejia,+15871438702,OUTREACH READY
7871,249 Lamar Ave,Paris,6.03,3.75,Anthony Diaz,+10873458943,OUTREACH READY
7877,255 Lamar Ave,Paris,6.03,3.75,Julia Wilson,+18639161955,OUTREACH READY
7001,"3351 , , Texas Eddieburgh TEXAS",TEXAS,6.02,3.87,Angela Todd,+17131750339,OUTREACH READY
7002,,TEXAS,6.02,3.87,Heather Cole,+15773656215,OUTREACH READY
7003,"6428 , , Texas Eddieburgh TEXAS",TEXAS,6.02,3.87,Kristen Woods,+13079745240,OUTREACH READY
7476,155 N Grand Ave,Sherman,6.02,3.75,Tammy Patterson,+11751951435,OUTREACH READY
7498,177 N Grand Ave,Sherman,6.02,3.75,Ashley Munoz,+17930526570,OUTREACH READY
7526,205 N Grand Ave,Sherman,6.02,3.75,Amy West,+10942516794,OUTREACH READY
7616,295 N Grand Ave,Sherman,6.02,3.75,Joshua Garza,+14415398126,OUTREACH READY
7621,300 N Grand Ave,Sherman,6.02,3.75,Lisa Scott,+12308764339,OUTREACH READY
7670,349 N Grand Ave,Sherman,6.02,3.75,Brandon Richardson,+10540258245,OUTREACH READY
7675,354 N Grand Ave,Sherman,6.02,3.75,Michael Anderson,+18237818064,OUTREACH READY
7698,377 N Grand Ave,Sherman,6.02,3.75,Kevin Gordon,+17238940000,OUTREACH READY
7759,137 Lamar Ave,Paris,6.02,3.75,Julie Lawrence,+18245432244,OUTREACH READY
7783,161 Lamar Ave,Paris,6.02,3.75,Carl Hall,+18052227690,OUTREACH READY
8155,131 N Main St,Paris,6.02,3.75,Rachel Mata,+14645924335,OUTREACH READY
8161,137 N Main St,Paris,6.02,3.75,Levi Scott,+11175703874,OUTREACH READY
7480,159 N Grand Ave,Sherman,6.01,3.75,Megan Mcdonald,+10943169002,OUTREACH READY
7483,162 N Grand Ave,Sherman,6.01,3.75,Jennifer Avila,+13688446420,OUTREACH READY
7486,165 N Grand Ave,Sherman,6.01,3.75,Jason Roberson,+14790584577,OUTREACH READY
7500,179 N Grand Ave,Sherman,6.01,3.75,Katie Bowen,+13125822983,OUTREACH READY
7623,302 N Grand Ave,Sherman,6.01,3.75,Bruce Ponce,+15683916895,OUTREACH READY
7632,311 N Grand Ave,Sherman,6.01,3.75,Nicholas Alexander,+18399220774,OUTREACH READY
7713,392 N Grand Ave,Sherman,6.01,3.75,Cheryl Boyd,+13299005255,OUTREACH READY
7753,131 Lamar Ave,Paris,6.01,3.75,Billy Tanner,+15253937560,OUTREACH READY
7761,139 Lamar Ave,Paris,6.01,3.75,Sarah Salas,+12422573341,OUTREACH READY
7207,288 N Travis St,Sherman,6.0,3.75,Clinton Melton,+10949161979,OUTREACH READY
7471,150 N Grand Ave,Sherman,6.0,3.75,Gary Wells,+14258836787,OUTREACH READY
7481,160 N Grand Ave,Sherman,6.0,3.75,Latasha Kramer,+15507369292,OUTREACH READY
7493,172 N Grand Ave,Sherman,6.0,3.75,Jennifer Dodson,+16076239143,OUTREACH READY
7514,193 N Grand Ave,Sherman,6.0,3.75,Allen Haynes,+15959761933,OUTREACH READY
7517,196 N Grand Ave,Sherman,6.0,3.75,Tammy Massey,+12625548535,OUTREACH READY
7519,198 N Grand Ave,Sherman,6.0,3.75,Daniel Nunez,+12705244440,OUTREACH READY
7633,312 N Grand Ave,Sherman,6.0,3.75,David Perry,+14153464404,OUTREACH READY
7678,357 N Grand Ave,Sherman,6.0,3.75,Bobby Castillo,+11717775390,OUTREACH READY
7777,155 Lamar Ave,Paris,6.0,3.75,Robert Solis,+18262149690,OUTREACH READY
7859,237 Lamar Ave,Paris,6.0,3.75,Alexandra Collins,+14210948307,OUTREACH READY
7865,243 Lamar Ave,Paris,6.0,3.75,Frank Butler,+13343393950,OUTREACH READY
8165,141 N Main St,Paris,6.0,3.75,Tracie Smith,+13761316559,OUTREACH READY
7477,156 N Grand Ave,Sherman,5.99,3.75,Sherry Sanders,+10519491860,OUTREACH READY
7489,168 N Grand Ave,Sherman,5.99,3.75,Jade Roberts,+18460877582,OUTREACH READY
7718,397 N Grand Ave,Sherman,5.99,3.75,Anita Hartman,+17784615510,OUTREACH READY
7763,141 Lamar Ave,Paris,5.99,3.75,Kevin Jones,+17154023004,OUTREACH READY
7781,159 Lamar Ave,Paris,5.99,3.75,Katie Williams,+14662467549,OUTREACH READY
7861,239 Lamar Ave,Paris,5.99,3.75,Jonathan Richardson,+12096810501,OUTREACH READY
8129,105 N Main St,Paris,5.99,3.75,Laurie Martin,+15026410410,OUTREACH READY
8132,108 N Main St,Paris,5.99,3.75,Angela Miller,+10031220839,OUTREACH READY
7441,120 N Grand Ave,Sherman,5.98,3.75,Jonathan Phillips,+17340070695,OUTREACH READY
7474,153 N Grand Ave,Sherman,5.98,3.75,Jason Smith,+19820603901,OUTREACH READY
7488,167 N Grand Ave,Sherman,5.98,3.75,Raymond Wells,+14170501351,OUTREACH READY
7491,170 N Grand Ave,Sherman,5.98,3.75,Madison Gray,+18270062183,OUTREACH READY
7614,293 N Grand Ave,Sherman,5.98,3.75,Michael Roberson,+12567818388,OUTREACH READY
7779,157 Lamar Ave,Paris,5.98,3.75,Sandra Thompson,+17553853218,OUTREACH READY
7875,253 Lamar Ave,Paris,5.98,3.75,Megan Jennings,+18335791993,OUTREACH READY
8352,328 N Main St,Paris,5.98,3.75,Lauren Gutierrez,+14720215426,OUTREACH READY
7499,178 N Grand Ave,Sherman,5.97,3.75,Jessica Gutierrez,+15904714985,OUTREACH READY
7654,333 N Grand Ave,Sherman,5.97,3.75,Theodore Morgan,+16694277983,OUTREACH READY
7673,352 N Grand Ave,Sherman,5.97,3.75,Thomas Jones,+17268578854,OUTREACH READY
7677,356 N Grand Ave,Sherman,5.97,3.75,Emma Walker,+11142691923,OUTREACH READY
7687,366 N Grand Ave,Sherman,5.97,3.75,Todd Brown,+14100239971,OUTREACH READY
7688,367 N Grand Ave,Sherman,5.97,3.75,Dr. Timothy Malone,+17755012479,OUTREACH READY
7714,393 N Grand Ave,Sherman,5.97,3.75,Peggy Wood,+17837594816,OUTREACH READY
7767,145 Lamar Ave,Paris,5.97,3.75,Craig Haynes,+19490239625,OUTREACH READY
7769,147 Lamar Ave,Paris,5.97,3.75,Angie Bowman,+10445064399,OUTREACH READY
7773,151 Lamar Ave,Paris,5.97,3.75,Lisa Miller,+16483387658,OUTREACH READY
7461,140 N Grand Ave,Sherman,5.96,3.75,Benjamin Gutierrez,+11330235981,OUTREACH READY
7467,146 N Grand Ave,Sherman,5.96,3.75,Sara Thompson,+10092030101,OUTREACH READY
7469,148 N Grand Ave,Sherman,5.96,3.75,Peggy Zimmerman,+10490752367,OUTREACH READY
7669,348 N Grand Ave,Sherman,5.96,3.75,Joshua Cook,+18186928486,OUTREACH READY
7671,350 N Grand Ave,Sherman,5.96,3.75,Wesley Simon,+15742131841,OUTREACH READY
7686,365 N Grand Ave,Sherman,5.96,3.75,Paul Lowe,+12208294076,OUTREACH READY
7692,371 N Grand Ave,Sherman,5.96,3.75,Eric Taylor,+10304951063,OUTREACH READY
7704,383 N Grand Ave,Sherman,5.96,3.75,Terry Adams,+13705607284,OUTREACH READY
7706,385 N Grand Ave,Sherman,5.96,3.75,Raymond Hamilton,+14402709062,OUTREACH READY
7771,149 Lamar Ave,Paris,5.96,3.75,Abigail Owens,+10540588147,OUTREACH READY
7785,163 Lamar Ave,Paris,5.96,3.75,Tonya Barker,+11838743530,OUTREACH READY
7803,181 Lamar Ave,Paris,5.96,3.75,Tonya Watkins,+16572609674,OUTREACH READY
7855,233 Lamar Ave,Paris,5.96,3.75,Brandi Taylor,+10767247685,OUTREACH READY
8147,123 N Main St,Paris,5.96,3.75,Daniel Morgan,+17072063222,OUTREACH READY
7426,105 N Grand Ave,Sherman,5.95,3.75,Darryl Wilson,+17982412020,OUTREACH READY
7618,297 N Grand Ave,Sherman,5.95,3.75,Jasmine Clark MD,+15219828468,OUTREACH READY
7680,359 N Grand Ave,Sherman,5.95,3.75,Vanessa Chandler,+17172474870,OUTREACH READY
7690,369 N Grand Ave,Sherman,5.95,3.75,Christina Tucker,+16722658036,OUTREACH READY
7807,185 Lamar Ave,Paris,5.95,3.75,Brent Chapman,+19261865299,OUTREACH READY
7819,197 Lamar Ave,Paris,5.95,3.75,Thomas Vance,+13949026160,OUTREACH READY
8126,102 N Main St,Paris,5.95,3.75,Daniel Owens,+15115002365,OUTREACH READY
7215,296 N Travis St,Sherman,5.94,3.75,Teresa Walker,+16722656175,OUTREACH READY
7449,128 N Grand Ave,Sherman,5.94,3.75,Tammy Hogan,+13069194502,OUTREACH READY
7496,175 N Grand Ave,Sherman,5.94,3.75,Sharon Hart,+11559612486,OUTREACH READY
7497,176 N Grand Ave,Sherman,5.94,3.75,David Campbell,+10154977855,OUTREACH READY
7509,188 N Grand Ave,Sherman,5.94,3.75,Barry Chen,+19327330006,OUTREACH READY
7513,192 N Grand Ave,Sherman,5.94,3.75,Kristina Gonzalez,+12589807601,OUTREACH READY
7537,216 N Grand Ave,Sherman,5.94,3.75,Deanna Jimenez MD,+15451253256,OUTREACH READY
7635,314 N Grand Ave,Sherman,5.94,3.75,Andrew Smith,+15724969527,OUTREACH READY
7660,339 N Grand Ave,Sherman,5.94,3.75,Chase Long,+10633846217,OUTREACH READY
7696,375 N Grand Ave,Sherman,5.94,3.75,John Johnson,+11481358600,OUTREACH READY
7821,199 Lamar Ave,Paris,5.94,3.75,Jessica Everett,+17178323328,OUTREACH READY
8139,115 N Main St,Paris,5.94,3.75,Linda Hayden,+12511530631,OUTREACH READY
7180,261 N Travis St,Sherman,5.93,3.75,Christina Zavala,+13029773183,OUTREACH READY
7431,110 N Grand Ave,Sherman,5.93,3.75,Michelle Huffman,+15076332019,OUTREACH READY
7447,126 N Grand Ave,Sherman,5.93,3.75,Brandi Gordon,+15651916000,OUTREACH READY
7463,142 N Grand Ave,Sherman,5.93,3.75,Samantha Melton,+17963258112,OUTREACH READY
7465,144 N Grand Ave,Sherman,5.93,3.75,Holly Moreno,+19250593682,OUTREACH READY
7472,151 N Grand Ave,Sherman,5.93,3.75,Theresa Oconnell,+11091945478,OUTREACH READY
7490,169 N Grand Ave,Sherman,5.93,3.75,Eric Hendricks,+15782108203,OUTREACH READY
7524,203 N Grand Ave,Sherman,5.93,3.75,Cassidy Aguirre,+11022446499,OUTREACH READY
7638,317 N Grand Ave,Sherman,5.93,3.75,Juan Diaz,+18498084291,OUTREACH READY
7662,341 N Grand Ave,Sherman,5.93,3.75,Denise House,+18406850413,OUTREACH READY
7664,343 N Grand Ave,Sherman,5.93,3.75,Susan Jones,+19401269564,OUTREACH READY
7694,373 N Grand Ave,Sherman,5.93,3.75,Todd Gibson,+11069789594,OUTREACH READY
7711,390 N Grand Ave,Sherman,5.93,3.75,Gerald Whitney,+12253017315,OUTREACH READY
7765,143 Lamar Ave,Paris,5.93,3.75,Emily Santiago,+15196598093,OUTREACH READY
7787,165 Lamar Ave,Paris,5.93,3.75,Eric Cox,+12579117972,OUTREACH READY
7805,183 Lamar Ave,Paris,5.93,3.75,Nancy Cline,+14887544322,OUTREACH READY
7443,122 N Grand Ave,Sherman,5.92,3.75,Peter Warren,+19880034324,OUTREACH READY
7492,171 N Grand Ave,Sherman,5.92,3.75,Tammy Rios,+15396200655,OUTREACH READY
7555,234 N Grand Ave,Sherman,5.92,3.75,Cindy Erickson,+17524572382,OUTREACH READY
7581,260 N Grand Ave,Sherman,5.92,3.75,Brian Lopez,+18379643938,OUTREACH READY
7679,358 N Grand Ave,Sherman,5.92,3.75,Claire Howard,+19804322428,OUTREACH READY
7684,363 N Grand Ave,Sherman,5.92,3.75,Elizabeth Jones,+15066678234,OUTREACH READY
7685,364 N Grand Ave,Sherman,5.92,3.75,Sarah Dunn,+18720087084,OUTREACH READY
7702,381 N Grand Ave,Sherman,5.92,3.75,Michelle Hall,+10164099481,OUTREACH READY
7708,387 N Grand Ave,Sherman,5.92,3.75,Mark Houston DDS,+19901932943,OUTREACH READY
7719,398 N Grand Ave,Sherman,5.92,3.75,Bonnie Hayden,+14148505660,OUTREACH READY
7721,400 N Grand Ave,Sherman,5.92,3.75,Dylan Donaldson,+15896813899,OUTREACH READY
7791,169 Lamar Ave,Paris,5.92,3.75,Roger Harvey,+16812468168,OUTREACH READY
8145,121 N Main St,Paris,5.92,3.75,Leah Graham,+16167230794,OUTREACH READY
8157,133 N Main St,Paris,5.92,3.75,Trevor Davis,+12927603382,OUTREACH READY
8159,135 N Main St,Paris,5.92,3.75,Alexandra Stone,+18451101948,OUTREACH READY
7194,275 N Travis St,Sherman,5.91,3.75,Crystal Wagner,+16998413652,OUTREACH READY
7445,124 N Grand Ave,Sherman,5.91,3.75,Karen Bridges,+14006559361,OUTREACH READY
7459,138 N Grand Ave,Sherman,5.91,3.75,Keith Coleman,+16707370362,OUTREACH READY
7575,254 N Grand Ave,Sherman,5.91,3.75,David Li,+13011379854,OUTREACH READY
7577,256 N Grand Ave,Sherman,5.91,3.75,Michael Mosley,+15063260988,OUTREACH READY
7583,262 N Grand Ave,Sherman,5.91,3.75,Daniel Beck,+17856749128,OUTREACH READY
7587,266 N Grand Ave,Sherman,5.91,3.75,Andrew Jordan,+12930626873,OUTREACH READY
7661,340 N Grand Ave,Sherman,5.91,3.75,Connie Ramirez,+19093333850,OUTREACH READY
7682,361 N Grand Ave,Sherman,5.91,3.75,Debbie Morrow,+10470628416,OUTREACH READY
7712,391 N Grand Ave,Sherman,5.91,3.75,Tiffany Wheeler,+17547943007,OUTREACH READY
7797,175 Lamar Ave,Paris,5.91,3.75,Marco Smith,+14780565092,OUTREACH READY
7817,195 Lamar Ave,Paris,5.91,3.75,Allison Wheeler,+18312185362,OUTREACH READY
8135,111 N Main St,Paris,5.91,3.75,James Rubio,+13807706970,OUTREACH READY
8203,179 N Main St,Paris,5.91,3.75,Theresa Romero PhD,+11058020270,OUTREACH READY
7494,173 N Grand Ave,Sherman,5.9,3.75,Kayla Wilson,+14156718697,OUTREACH READY
7540,219 N Grand Ave,Sherman,5.9,3.75,Dave Travis,+18126143159,OUTREACH READY
7549,228 N Grand Ave,Sherman,5.9,3.75,Jimmy Lutz,+15958015496,OUTREACH READY
7589,268 N Grand Ave,Sherman,5.9,3.75,Dave Nunez,+13448719289,OUTREACH READY
7637,316 N Grand Ave,Sherman,5.9,3.75,Amy Rios,+14345768155,OUTREACH READY
7648,327 N Grand Ave,Sherman,5.9,3.75,Timothy Grant,+19009540707,OUTREACH READY
7651,330 N Grand Ave,Sherman,5.9,3.75,William Montgomery,+18847034977,OUTREACH READY
7653,332 N Grand Ave,Sherman,5.9,3.75,Monica Moody,+17443619643,OUTREACH READY
7681,360 N Grand Ave,Sherman,5.9,3.75,Anna Shaw,+11266626464,OUTREACH READY
7700,379 N Grand Ave,Sherman,5.9,3.75,Bryan Brooks,+18970113310,OUTREACH READY
7715,394 N Grand Ave,Sherman,5.9,3.75,Zachary Jenkins DDS,+16123202707,OUTREACH READY
7789,167 Lamar Ave,Paris,5.9,3.75,Julia Schmitt,+13022497229,OUTREACH READY
7811,189 Lamar Ave,Paris,5.9,3.75,Stephen Smith,+12915147478,OUTREACH READY
8143,119 N Main St,Paris,5.9,3.75,Andrea Huffman,+17648324648,OUTREACH READY
7437,116 N Grand Ave,Sherman,5.89,3.75,Erica Allen,+14699679443,OUTREACH READY
7451,130 N Grand Ave,Sherman,5.89,3.75,Eric Hess,+15416459870,OUTREACH READY
7466,145 N Grand Ave,Sherman,5.89,3.75,Mark Johnson,+15274772230,OUTREACH READY
7579,258 N Grand Ave,Sherman,5.89,3.75,Laura Greene,+14528511939,OUTREACH READY
7710,389 N Grand Ave,Sherman,5.89,3.75,Traci Ortiz,+19282129067,OUTREACH READY
7720,399 N Grand Ave,Sherman,5.89,3.75,Karen Herrera,+19117032772,OUTREACH READY
7799,177 Lamar Ave,Paris,5.89,3.75,James Brown,+16957768021,OUTREACH READY
8205,181 N Main St,Paris,5.89,3.75,Miranda Lara,+18380388089,OUTREACH READY
8364,340 N Main St,Paris,5.89,3.75,Patty Taylor,+14446237092,OUTREACH READY
7485,164 N Grand Ave,Sherman,5.88,3.75,Seth Perez,+10350909944,OUTREACH READY
7547,226 N Grand Ave,Sherman,5.88,3.75,Andrew Christian,+11567163896,OUTREACH READY
7591,270 N Grand Ave,Sherman,5.88,3.75,Jennifer Carlson,+18269102109,OUTREACH READY
7689,368 N Grand Ave,Sherman,5.88,3.75,Christopher Oneill,+19107700407,OUTREACH READY
7795,173 Lamar Ave,Paris,5.88,3.75,Gabriel Brennan,+12524733332,OUTREACH READY
7801,179 Lamar Ave,Paris,5.88,3.75,Christopher Sanchez,+16874680410,OUTREACH READY
7809,187 Lamar Ave,Paris,5.88,3.75,Jose Pace,+19587314538,OUTREACH READY
7863,241 Lamar Ave,Paris,5.88,3.75,Heather Tran,+11699262313,OUTREACH READY
7213,294 N Travis St,Sherman,5.87,3.75,Tiffany Simmons,+13420876428,OUTREACH READY
7453,132 N Grand Ave,Sherman,5.87,3.75,Lindsay Williams,+11023919975,OUTREACH READY
7487,166 N Grand Ave,Sherman,5.87,3.75,Andrea Phillips,+14047616490,OUTREACH READY
7511,190 N Grand Ave,Sherman,5.87,3.75,Terry Stewart,+15953306902,OUTREACH READY
7542,221 N Grand Ave,Sherman,5.87,3.75,Stephanie Castillo,+15610664343,OUTREACH READY
7557,236 N Grand Ave,Sherman,5.87,3.75,Valerie Hall,+19316615370,OUTREACH READY
7573,252 N Grand Ave,Sherman,5.87,3.75,Judy Ruiz,+15372016658,OUTREACH READY
7665,344 N Grand Ave,Sherman,5.87,3.75,David Long,+11713329536,OUTREACH READY
7793,171 Lamar Ave,Paris,5.87,3.75,Steven Ross,+15473616493,OUTREACH READY
7813,191 Lamar Ave,Paris,5.87,3.75,Suzanne Hayes,+12218438787,OUTREACH READY
7835,213 Lamar Ave,Paris,5.87,3.75,Autumn Miranda,+14842919824,OUTREACH READY
8368,344 N Main St,Paris,5.87,3.75,Johnny Gregory,+10406822220,OUTREACH READY
7422,101 N Grand Ave,Sherman,5.86,3.75,Tracy Ross,+10351765011,OUTREACH READY
7457,136 N Grand Ave,Sherman,5.86,3.75,Sarah Wright,+13459937731,OUTREACH READY
7559,238 N Grand Ave,Sherman,5.86,3.75,Bradley Owens,+18062040734,OUTREACH READY
7649,328 N Grand Ave,Sherman,5.86,3.75,Samantha Brady,+13349359691,OUTREACH READY
7650,329 N Grand Ave,Sherman,5.86,3.75,Katelyn Contreras,+14529666903,OUTREACH READY
7652,331 N Grand Ave,Sherman,5.86,3.75,Ryan Chan,+11537935952,OUTREACH READY
7674,353 N Grand Ave,Sherman,5.86,3.75,Tristan Rodriguez,+11819907886,OUTREACH READY
7717,396 N Grand Ave,Sherman,5.86,3.75,Andrea Burton,+14438844388,OUTREACH READY
7815,193 Lamar Ave,Paris,5.86,3.75,Nicole Davis,+13187932100,OUTREACH READY
8201,177 N Main St,Paris,5.86,3.75,Michael Mosley,+19251153286,OUTREACH READY
7182,263 N Travis St,Sherman,5.85,3.75,Jacqueline Hunt,+19360507540,OUTREACH READY
7455,134 N Grand Ave,Sherman,5.85,3.75,Kurt Navarro,+19764406979,OUTREACH READY
7539,218 N Grand Ave,Sherman,5.85,3.75,Patricia Hooper,+16168151978,OUTREACH READY
7541,220 N Grand Ave,Sherman,5.85,3.75,Kristen Shea,+17704866613,OUTREACH READY
7642,321 N Grand Ave,Sherman,5.85,3.75,Christopher Bryant,+18181379871,OUTREACH READY
7644,323 N Grand Ave,Sherman,5.85,3.75,Allison Levy,+11335664766,OUTREACH READY
7672,351 N Grand Ave,Sherman,5.85,3.75,Grant Armstrong MD,+11872518170,OUTREACH READY
7683,362 N Grand Ave,Sherman,5.85,3.75,Sarah Mason,+12162409516,OUTREACH READY
8209,185 N Main St,Paris,5.85,3.75,Christopher Ortiz,+18823960297,OUTREACH READY
7435,114 N Grand Ave,Sherman,5.84,3.75,Jorge Herrera,+10893981680,OUTREACH READY
7470,149 N Grand Ave,Sherman,5.84,3.75,Jason Church,+12313567207,OUTREACH READY
7551,230 N Grand Ave,Sherman,5.84,3.75,Christine Zhang,+11575796971,OUTREACH READY
7585,264 N Grand Ave,Sherman,5.84,3.75,Ruth Peterson,+16514207333,OUTREACH READY
7666,345 N Grand Ave,Sherman,5.84,3.75,Nancy Hernandez,+12524453456,OUTREACH READY
7693,372 N Grand Ave,Sherman,5.84,3.75,Darryl Adams,+18630095396,OUTREACH READY
7188,269 N Travis St,Sherman,5.83,3.75,Jay Warren,+17448939775,OUTREACH READY
7545,224 N Grand Ave,Sherman,5.83,3.75,David Brown,+14538622637,OUTREACH READY
7561,240 N Grand Ave,Sherman,5.83,3.75,Shelby Ramirez PhD,+16186427420,OUTREACH READY
7565,244 N Grand Ave,Sherman,5.83,3.75,Beth Douglas,+15591202909,OUTREACH READY
7567,246 N Grand Ave,Sherman,5.83,3.75,Sarah Campbell,+12979892864,OUTREACH READY
7571,250 N Grand Ave,Sherman,5.83,3.75,Russell Wheeler,+19298804841,OUTREACH READY
7643,322 N Grand Ave,Sherman,5.83,3.75,James Day,+12009915724,OUTREACH READY
7663,342 N Grand Ave,Sherman,5.83,3.75,Michele Stuart,+16231993998,OUTREACH READY
7668,347 N Grand Ave,Sherman,5.83,3.75,Shannon Montoya,+16422368644,OUTREACH READY
7691,370 N Grand Ave,Sherman,5.83,3.75,Joshua Martin,+15846751997,OUTREACH READY
8366,342 N Main St,Paris,5.83,3.75,Kimberly Thompson,+11524715740,OUTREACH READY
7543,222 N Grand Ave,Sherman,5.82,3.75,Hannah Reed,+19542483899,OUTREACH READY
7627,306 N Grand Ave,Sherman,5.82,3.75,Duane Franklin,+11266795974,OUTREACH READY
7656,335 N Grand Ave,Sherman,5.82,3.75,Jacqueline Morris,+12308831220,OUTREACH READY
7676,355 N Grand Ave,Sherman,5.82,3.75,Jonathan Williams,+17366496516,OUTREACH READY
7755,133 Lamar Ave,Paris,5.82,3.75,Katrina Raymond,+11132234064,OUTREACH READY
7833,211 Lamar Ave,Paris,5.82,3.75,Abigail Mata,+19641923090,OUTREACH READY
7853,231 Lamar Ave,Paris,5.82,3.75,Gloria Jones,+10785738218,OUTREACH READY
8137,113 N Main St,Paris,5.82,3.75,Daniel Roberts,+11400079696,OUTREACH READY
7454,133 N Grand Ave,Sherman,5.81,3.75,Gregory Smith,+19590672504,OUTREACH READY
7458,137 N Grand Ave,Sherman,5.81,3.75,Connie Snyder,+12779480322,OUTREACH READY
7460,139 N Grand Ave,Sherman,5.81,3.75,Sarah Stone,+12871350997,OUTREACH READY
7468,147 N Grand Ave,Sherman,5.81,3.75,Kathleen Russo,+14633401821,OUTREACH READY
7569,248 N Grand Ave,Sherman,5.81,3.75,Felicia Bautista,+14296435223,OUTREACH READY
7745,123 Lamar Ave,Paris,5.81,3.75,Tara Mclaughlin,+18330669245,OUTREACH READY
7645,324 N Grand Ave,Sherman,5.8,3.75,Ryan Nelson,+13652815327,OUTREACH READY
7657,336 N Grand Ave,Sherman,5.8,3.75,Becky Brown,+19308487878,OUTREACH READY
7741,119 Lamar Ave,Paris,5.8,3.75,Charles Compton,+18228864196,OUTREACH READY
8215,191 N Main St,Paris,5.8,3.75,Chad Powers,+17415824229,OUTREACH READY
