id,city,street_address,zip_code,phone_number,damage_score,event_date
8447,"Wichita Falls","122 Scott Ave",76301,+11869291615,20.95,2026-04-25
8448,"Wichita Falls","123 Scott Ave",76301,+14795008861,23.41,2026-04-25
8449,"Wichita Falls","124 Scott Ave",76301,+13146762157,21.17,2026-04-25
8450,"Wichita Falls","125 Scott Ave",76301,+12952664445,23.58,2026-04-25
8451,"Wichita Falls","126 Scott Ave",76301,+12607629439,21.31,2026-04-25
8452,"Wichita Falls","127 Scott Ave",76301,+19943320586,23.59,2026-04-25
8453,"Wichita Falls","128 Scott Ave",76301,+19468119607,21.45,2026-04-25
8454,"Wichita Falls","129 Scott Ave",76301,+13562090491,23.53,2026-04-25
8455,"Wichita Falls","130 Scott Ave",76301,+11125554955,21.58,2026-04-25
8456,"Wichita Falls","131 Scott Ave",76301,+13364219854,23.47,2026-04-25
8457,"Wichita Falls","132 Scott Ave",76301,+18675549757,21.73,2026-04-25
8458,"Wichita Falls","133 Scott Ave",76301,+10077353184,22.82,2026-04-25
8459,"Wichita Falls","134 Scott Ave",76301,+17182237579,21.72,2026-04-25
8460,"Wichita Falls","135 Scott Ave",76301,+10184572666,22.77,2026-04-25
8461,"Wichita Falls","136 Scott Ave",76301,+17241842469,21.86,2026-04-25
8462,"Wichita Falls","137 Scott Ave",76301,+14863172125,22.77,2026-04-25
8463,"Wichita Falls","138 Scott Ave",76301,+12365157960,21.95,2026-04-25
8464,"Wichita Falls","139 Scott Ave",76301,+16841054409,22.52,2026-04-25
8465,"Wichita Falls","140 Scott Ave",76301,+14663105578,22.1,2026-04-25
8466,"Wichita Falls","141 Scott Ave",76301,+14348473634,21.98,2026-04-25
8467,"Wichita Falls","142 Scott Ave",76301,+19617015335,22.34,2026-04-25
8468,"Wichita Falls","143 Scott Ave",76301,+11843233150,21.57,2026-04-25
8469,"Wichita Falls","144 Scott Ave",76301,+11043395781,22.34,2026-04-25
8470,"Wichita Falls","145 Scott Ave",76301,+15944377514,20.99,2026-04-25
8471,"Wichita Falls","146 Scott Ave",76301,+11770667205,22.59,2026-04-25
8472,"Wichita Falls","147 Scott Ave",76301,+15912289587,21.03,2026-04-25
8473,"Wichita Falls","148 Scott Ave",76301,+18992268735,22.7,2026-04-25
8474,"Wichita Falls","149 Scott Ave",76301,+18405838260,21.09,2026-04-25
8475,"Wichita Falls","150 Scott Ave",76301,+15009020461,22.75,2026-04-25
8476,"Wichita Falls","151 Scott Ave",76301,+10441666055,21.31,2026-04-25
8477,"Wichita Falls","152 Scott Ave",76301,+12668302472,22.77,2026-04-25
8478,"Wichita Falls","153 Scott Ave",76301,+17167702093,21.46,2026-04-25
8479,"Wichita Falls","154 Scott Ave",76301,+14570529731,21.53,2026-04-25
8480,"Wichita Falls","155 Scott Ave",76301,+12271685822,21.53,2026-04-25
8481,"Wichita Falls","156 Scott Ave",76301,+18293006941,22.79,2026-04-25
8482,"Wichita Falls","157 Scott Ave",76301,+11968236297,21.33,2026-04-25
8483,"Wichita Falls","158 Scott Ave",76301,+15688134879,22.94,2026-04-25
8484,"Wichita Falls","159 Scott Ave",76301,+14570577184,20.52,2026-04-25
8485,"Wichita Falls","160 Scott Ave",76301,+16066313340,22.88,2026-04-25
8486,"Wichita Falls","161 Scott Ave",76301,+10141049882,20.52,2026-04-25
8487,"Wichita Falls","162 Scott Ave",76301,+11743281877,22.96,2026-04-25
8488,"Wichita Falls","163 Scott Ave",76301,+12846098520,19.14,2026-04-25
8489,"Wichita Falls","164 Scott Ave",76301,+17068803105,23.05,2026-04-25
8490,"Wichita Falls","165 Scott Ave",76301,+18336891664,18.43,2026-04-25
8491,"Wichita Falls","166 Scott Ave",76301,+16562840563,23.27,2026-04-25
8492,"Wichita Falls","167 Scott Ave",76301,+18970756433,17.95,2026-04-25
8493,"Wichita Falls","168 Scott Ave",76301,+12411950506,23.32,2026-04-25
8494,"Wichita Falls","169 Scott Ave",76301,+11677049628,18.17,2026-04-25
8495,"Wichita Falls","170 Scott Ave",76301,+12838409110,23.37,2026-04-25
8496,"Wichita Falls","171 Scott Ave",76301,+13014946323,18.33,2026-04-25
8497,"Wichita Falls","172 Scott Ave",76301,+17903199676,23.54,2026-04-25
8498,"Wichita Falls","173 Scott Ave",76301,+10121019773,18.28,2026-04-25
8499,"Wichita Falls","174 Scott Ave",76301,+13607042781,23.75,2026-04-25
8500,"Wichita Falls","175 Scott Ave",76301,+12202808052,18.17,2026-04-25
8501,"Wichita Falls","176 Scott Ave",76301,+16980475134,23.81,2026-04-25
8502,"Wichita Falls","177 Scott Ave",76301,+12067609630,17.96,2026-04-25
8503,"Wichita Falls","178 Scott Ave",76301,+12509584515,23.94,2026-04-25
8504,"Wichita Falls","179 Scott Ave",76301,+16208833616,17.14,2026-04-25
8505,"Wichita Falls","180 Scott Ave",76301,+11167439330,24.26,2026-04-25
8506,"Wichita Falls","181 Scott Ave",76301,+10127169096,16.87,2026-04-25
8507,"Wichita Falls","182 Scott Ave",76301,+17715257164,24.37,2026-04-25
8508,"Wichita Falls","183 Scott Ave",76301,+12670663105,17.09,2026-04-25
8509,"Wichita Falls","184 Scott Ave",76301,+11437348920,24.48,2026-04-25
8510,"Wichita Falls","185 Scott Ave",76301,+16123866583,17.35,2026-04-25
8511,"Wichita Falls","186 Scott Ave",76301,+10519040647,24.72,2026-04-25
8512,"Wichita Falls","187 Scott Ave",76301,+11748210229,17.6,2026-04-25
8513,"Wichita Falls","188 Scott Ave",76301,+18892566786,21.94,2026-04-25
8514,"Wichita Falls","189 Scott Ave",76301,+15115230609,18.0,2026-04-25
8515,"Wichita Falls","190 Scott Ave",76301,+13165384788,22.06,2026-04-25
8516,"Wichita Falls","191 Scott Ave",76301,+16913775885,19.1,2026-04-25
8517,"Wichita Falls","192 Scott Ave",76301,+17192348323,22.28,2026-04-25
8518,"Wichita Falls","193 Scott Ave",76301,+13843268204,19.59,2026-04-25
8519,"Wichita Falls","194 Scott Ave",76301,+15691451096,22.44,2026-04-25
8520,"Wichita Falls","195 Scott Ave",76301,+13409953911,20.56,2026-04-25
8521,"Wichita Falls","196 Scott Ave",76301,+14560334718,22.68,2026-04-25
8522,"Wichita Falls","197 Scott Ave",76301,+10870301025,21.4,2026-04-25
8523,"Wichita Falls","198 Scott Ave",76301,+19212551746,22.76,2026-04-25
8524,"Wichita Falls","199 Scott Ave",76301,+13076871403,22.76,2026-04-25
8525,"Wichita Falls","200 Scott Ave",76301,+12613247792,20.84,2026-04-25
8526,"Wichita Falls","201 Scott Ave",76301,+17653565533,22.48,2026-04-25
8527,"Wichita Falls","202 Scott Ave",76301,+19007553625,28.12,2026-04-25
8528,"Wichita Falls","203 Scott Ave",76301,+19129357045,28.54,2026-04-25
8529,"Wichita Falls","204 Scott Ave",76301,+10986209168,28.41,2026-04-25
8530,"Wichita Falls","205 Scott Ave",76301,+16993252902,24.9,2026-04-25
8531,"Wichita Falls","206 Scott Ave",76301,+16399839989,29.03,2026-04-25
8532,"Wichita Falls","207 Scott Ave",76301,+17291516283,30.0,2026-04-25
8533,"Wichita Falls","208 Scott Ave",76301,+15377068952,28.21,2026-04-25
8534,"Wichita Falls","209 Scott Ave",76301,+15888198145,30.07,2026-04-25
8535,"Wichita Falls","210 Scott Ave",76301,+15102244774,28.18,2026-04-25
8536,"Wichita Falls","211 Scott Ave",76301,+15104306692,30.87,2026-04-25
8537,"Wichita Falls","212 Scott Ave",76301,+15208684883,28.11,2026-04-25
8538,"Wichita Falls","213 Scott Ave",76301,+14771791879,31.34,2026-04-25
8539,"Wichita Falls","214 Scott Ave",76301,+14247845107,25.94,2026-04-25
8540,"Wichita Falls","215 Scott Ave",76301,+10355264388,30.77,2026-04-25
8541,"Wichita Falls","216 Scott Ave",76301,+17047140223,28.0,2026-04-25
8542,"Wichita Falls","217 Scott Ave",76301,+11193191637,29.92,2026-04-25
8543,"Wichita Falls","218 Scott Ave",76301,+11984798605,28.07,2026-04-25
8544,"Wichita Falls","219 Scott Ave",76301,+17156596434,28.51,2026-04-25
8545,"Wichita Falls","220 Scott Ave",76301,+18827577691,27.97,2026-04-25
8546,"Wichita Falls","221 Scott Ave",76301,+19120266971,27.19,2026-04-25
8547,"Wichita Falls","222 Scott Ave",76301,+12868306825,27.59,2026-04-25
8548,"Wichita Falls","223 Scott Ave",76301,+14667876076,26.3,2026-04-25
8549,"Wichita Falls","224 Scott Ave",76301,+18234563752,27.73,2026-04-25
8550,"Wichita Falls","225 Scott Ave",76301,+12321140067,23.0,2026-04-25
8551,"Wichita Falls","226 Scott Ave",76301,+19712602029,27.69,2026-04-25
8552,"Wichita Falls","227 Scott Ave",76301,+19602586391,22.99,2026-04-25
8553,"Wichita Falls","228 Scott Ave",76301,+12734062364,27.51,2026-04-25
8554,"Wichita Falls","229 Scott Ave",76301,+15050238526,23.02,2026-04-25
8555,"Wichita Falls","230 Scott Ave",76301,+17389654212,27.39,2026-04-25
8556,"Wichita Falls","231 Scott Ave",76301,+15710084801,22.74,2026-04-25
8557,"Wichita Falls","232 Scott Ave",76301,+17949334279,27.22,2026-04-25
8558,"Wichita Falls","233 Scott Ave",76301,+10587540770,22.68,2026-04-25
8559,"Wichita Falls","234 Scott Ave",76301,+11182767292,27.07,2026-04-25
8560,"Wichita Falls","235 Scott Ave",76301,+13880602006,22.53,2026-04-25
8561,"Wichita Falls","236 Scott Ave",76301,+12254227812,26.75,2026-04-25
8562,"Wichita Falls","237 Scott Ave",76301,+10773970834,22.34,2026-04-25
8563,"Wichita Falls","238 Scott Ave",76301,+12117852031,26.45,2026-04-25
8564,"Wichita Falls","239 Scott Ave",76301,+14404091502,22.38,2026-04-25
8565,"Wichita Falls","240 Scott Ave",76301,+16146809900,25.79,2026-04-25
8566,"Wichita Falls","241 Scott Ave",76301,+11938443530,22.25,2026-04-25
8567,"Wichita Falls","242 Scott Ave",76301,+13771029213,25.46,2026-04-25
8568,"Wichita Falls","243 Scott Ave",76301,+10729715882,22.16,2026-04-25
8569,"Wichita Falls","244 Scott Ave",76301,+16822094517,25.24,2026-04-25
8570,"Wichita Falls","245 Scott Ave",76301,+18764907490,22.17,2026-04-25
8571,"Wichita Falls","246 Scott Ave",76301,+19817968340,24.93,2026-04-25
8572,"Wichita Falls","247 Scott Ave",76301,+11883221208,22.09,2026-04-25
8573,"Wichita Falls","248 Scott Ave",76301,+16747085057,24.87,2026-04-25
8574,"Wichita Falls","249 Scott Ave",76301,+15490957488,21.91,2026-04-25
8575,"Wichita Falls","250 Scott Ave",76301,+14013104514,24.52,2026-04-25
8576,"Wichita Falls","251 Scott Ave",76301,+13697936816,21.77,2026-04-25
8577,"Wichita Falls","252 Scott Ave",76301,+15690651203,24.25,2026-04-25
8578,"Wichita Falls","253 Scott Ave",76301,+14150872460,21.83,2026-04-25
8579,"Wichita Falls","254 Scott Ave",76301,+15129854910,24.04,2026-04-25
8580,"Wichita Falls","255 Scott Ave",76301,+19719793050,21.7,2026-04-25
8581,"Wichita Falls","256 Scott Ave",76301,+16991397504,23.82,2026-04-25
8582,"Wichita Falls","257 Scott Ave",76301,+14603474937,21.59,2026-04-25
8583,"Wichita Falls","258 Scott Ave",76301,+17145392305,23.65,2026-04-25
8584,"Wichita Falls","259 Scott Ave",76301,+11356061287,21.67,2026-04-25
8585,"Wichita Falls","260 Scott Ave",76301,+18629175775,23.82,2026-04-25
8586,"Wichita Falls","261 Scott Ave",76301,+13415159227,21.51,2026-04-25
8587,"Wichita Falls","262 Scott Ave",76301,+18465659865,24.02,2026-04-25
8588,"Wichita Falls","263 Scott Ave",76301,+15685199841,21.42,2026-04-25
8589,"Wichita Falls","264 Scott Ave",76301,+14256705970,23.92,2026-04-25
8590,"Wichita Falls","265 Scott Ave",76301,+12103788109,21.24,2026-04-25
8591,"Wichita Falls","266 Scott Ave",76301,+12287452198,24.02,2026-04-25
8592,"Wichita Falls","267 Scott Ave",76301,+12230031831,20.93,2026-04-25
8593,"Wichita Falls","268 Scott Ave",76301,+10308445510,24.18,2026-04-25
8594,"Wichita Falls","269 Scott Ave",76301,+19673796956,20.76,2026-04-25
8595,"Wichita Falls","270 Scott Ave",76301,+14758463682,24.35,2026-04-25
8596,"Wichita Falls","271 Scott Ave",76301,+13047394644,20.54,2026-04-25
8597,"Wichita Falls","272 Scott Ave",76301,+13684444508,24.23,2026-04-25
8598,"Wichita Falls","273 Scott Ave",76301,+16972774705,20.39,2026-04-25
8599,"Wichita Falls","274 Scott Ave",76301,+10039985180,24.15,2026-04-25
8600,"Wichita Falls","275 Scott Ave",76301,+11947016377,20.21,2026-04-25
8601,"Wichita Falls","276 Scott Ave",76301,+14796495186,23.96,2026-04-25
8602,"Wichita Falls","277 Scott Ave",76301,+17167513013,20.22,2026-04-25
8603,"Wichita Falls","278 Scott Ave",76301,+16504554955,24.17,2026-04-25
8604,"Wichita Falls","279 Scott Ave",76301,+15018878409,20.11,2026-04-25
8605,"Wichita Falls","280 Scott Ave",76301,+16102421138,24.22,2026-04-25
8606,"Wichita Falls","281 Scott Ave",76301,+17715729127,20.1,2026-04-25
8607,"Wichita Falls","282 Scott Ave",76301,+10051026384,23.9,2026-04-25
8608,"Wichita Falls","283 Scott Ave",76301,+12022526616,20.08,2026-04-25
8609,"Wichita Falls","284 Scott Ave",76301,+17279505071,23.9,2026-04-25
8610,"Wichita Falls","285 Scott Ave",76301,+12620339470,20.11,2026-04-25
8611,"Wichita Falls","286 Scott Ave",76301,+10852569793,23.61,2026-04-25
8612,"Wichita Falls","287 Scott Ave",76301,+16172486607,19.86,2026-04-25
8613,"Wichita Falls","288 Scott Ave",76301,+19236239554,23.5,2026-04-25
8614,"Wichita Falls","289 Scott Ave",76301,+10834387823,19.98,2026-04-25
8615,"Wichita Falls","290 Scott Ave",76301,+16334166483,23.49,2026-04-25
8616,"Wichita Falls","291 Scott Ave",76301,+10312055637,19.9,2026-04-25
8617,"Wichita Falls","292 Scott Ave",76301,+13760930687,23.42,2026-04-25
8618,"Wichita Falls","293 Scott Ave",76301,+14263815576,19.86,2026-04-25
8619,"Wichita Falls","294 Scott Ave",76301,+16411279884,23.29,2026-04-25
8620,"Wichita Falls","295 Scott Ave",76301,+14316481330,19.74,2026-04-25
8621,"Wichita Falls","296 Scott Ave",76301,+14795925689,23.03,2026-04-25
8622,"Wichita Falls","297 Scott Ave",76301,+13224159606,19.86,2026-04-25
8623,"Wichita Falls","298 Scott Ave",76301,+12396618138,22.96,2026-04-25
8624,"Wichita Falls","299 Scott Ave",76301,+14955348663,19.9,2026-04-25
8625,"Wichita Falls","300 Scott Ave",76301,+15829556077,34.12,2026-04-25
8626,"Wichita Falls","100 Indiana Ave",76301,+14922707735,31.43,2026-04-25
8627,"Wichita Falls","101 Indiana Ave",76301,+18642117566,28.61,2026-04-25
8628,"Wichita Falls","102 Indiana Ave",76301,+15993946725,28.19,2026-04-25
8629,"Wichita Falls","103 Indiana Ave",76301,+13966879905,33.33,2026-04-25
8630,"Wichita Falls","104 Indiana Ave",76301,+13715622677,33.17,2026-04-25
8631,"Wichita Falls","105 Indiana Ave",76301,+13488397804,25.89,2026-04-25
8632,"Wichita Falls","106 Indiana Ave",76301,+18200148188,34.87,2026-04-25
8633,"Wichita Falls","107 Indiana Ave",76301,+17938743562,30.41,2026-04-25
8634,"Wichita Falls","108 Indiana Ave",76301,+10408602640,36.1,2026-04-25
8635,"Wichita Falls","109 Indiana Ave",76301,+15798159102,27.45,2026-04-25
8636,"Wichita Falls","110 Indiana Ave",76301,+15725959539,33.23,2026-04-25
8637,"Wichita Falls","111 Indiana Ave",76301,+12058969913,28.1,2026-04-25
8638,"Wichita Falls","112 Indiana Ave",76301,+19717604898,32.4,2026-04-25
8639,"Wichita Falls","113 Indiana Ave",76301,+17904240949,28.91,2026-04-25
8640,"Wichita Falls","114 Indiana Ave",76301,+13847845239,31.68,2026-04-25
8641,"Wichita Falls","115 Indiana Ave",76301,+16577018421,30.96,2026-04-25
8642,"Wichita Falls","116 Indiana Ave",76301,+13053030337,31.05,2026-04-25
8643,"Wichita Falls","117 Indiana Ave",76301,+12247805430,27.96,2026-04-25
8644,"Wichita Falls","118 Indiana Ave",76301,+17242777107,30.6,2026-04-25
8645,"Wichita Falls","119 Indiana Ave",76301,+18017482901,26.71,2026-04-25
8646,"Wichita Falls","120 Indiana Ave",76301,+12756692167,29.84,2026-04-25
8647,"Wichita Falls","121 Indiana Ave",76301,+15741195735,24.97,2026-04-25
8648,"Wichita Falls","122 Indiana Ave",76301,+13556226113,29.06,2026-04-25
8649,"Wichita Falls","123 Indiana Ave",76301,+12795669811,24.21,2026-04-25
8650,"Wichita Falls","124 Indiana Ave",76301,+13586055664,28.26,2026-04-25
8651,"Wichita Falls","125 Indiana Ave",76301,+17719545607,23.69,2026-04-25
8652,"Wichita Falls","126 Indiana Ave",76301,+19302010231,27.25,2026-04-25
8653,"Wichita Falls","127 Indiana Ave",76301,+19094461863,23.75,2026-04-25
8654,"Wichita Falls","128 Indiana Ave",76301,+12444679294,26.94,2026-04-25
8655,"Wichita Falls","129 Indiana Ave",76301,+14196621564,23.73,2026-04-25
8656,"Wichita Falls","130 Indiana Ave",76301,+18755605519,26.06,2026-04-25
8657,"Wichita Falls","131 Indiana Ave",76301,+11700649630,23.75,2026-04-25
8658,"Wichita Falls","132 Indiana Ave",76301,+10632598681,24.84,2026-04-25
8659,"Wichita Falls","133 Indiana Ave",76301,+17302341328,23.73,2026-04-25
8660,"Wichita Falls","134 Indiana Ave",76301,+19908512505,24.33,2026-04-25
8661,"Wichita Falls","135 Indiana Ave",76301,+16714138404,23.78,2026-04-25
8662,"Wichita Falls","136 Indiana Ave",76301,+14658523614,23.49,2026-04-25
8663,"Wichita Falls","137 Indiana Ave",76301,+18092167354,23.66,2026-04-25
8664,"Wichita Falls","138 Indiana Ave",76301,+14055848584,22.52,2026-04-25
8665,"Wichita Falls","139 Indiana Ave",76301,+17089865512,23.57,2026-04-25
8666,"Wichita Falls","140 Indiana Ave",76301,+17859502388,21.7,2026-04-25
8667,"Wichita Falls","141 Indiana Ave",76301,+12329041537,23.6,2026-04-25
8668,"Wichita Falls","142 Indiana Ave",76301,+19590267538,21.01,2026-04-25
8669,"Wichita Falls","143 Indiana Ave",76301,+15718309996,23.53,2026-04-25
8670,"Wichita Falls","144 Indiana Ave",76301,+16377433978,20.34,2026-04-25
8671,"Wichita Falls","145 Indiana Ave",76301,+14451859013,23.53,2026-04-25
8672,"Wichita Falls","146 Indiana Ave",76301,+18186040376,20.1,2026-04-25
8673,"Wichita Falls","147 Indiana Ave",76301,+15603775238,23.53,2026-04-25
8674,"Wichita Falls","148 Indiana Ave",76301,+19850620062,19.62,2026-04-25
8675,"Wichita Falls","149 Indiana Ave",76301,+12249491032,23.42,2026-04-25
8676,"Wichita Falls","150 Indiana Ave",76301,+14606737967,19.32,2026-04-25
8677,"Wichita Falls","151 Indiana Ave",76301,+13397613215,23.3,2026-04-25
8678,"Wichita Falls","152 Indiana Ave",76301,+15579125523,19.14,2026-04-25
8679,"Wichita Falls","153 Indiana Ave",76301,+14006680929,23.49,2026-04-25
8680,"Wichita Falls","154 Indiana Ave",76301,+16541561875,24.56,2026-04-25
8681,"Wichita Falls","155 Indiana Ave",76301,+18675250869,23.39,2026-04-25
8682,"Wichita Falls","156 Indiana Ave",76301,+14470078126,24.14,2026-04-25
8683,"Wichita Falls","157 Indiana Ave",76301,+16268683069,23.4,2026-04-25
8684,"Wichita Falls","158 Indiana Ave",76301,+17658891928,23.75,2026-04-25
8685,"Wichita Falls","159 Indiana Ave",76301,+12382756587,23.54,2026-04-25
8686,"Wichita Falls","160 Indiana Ave",76301,+16856214009,23.75,2026-04-25
8687,"Wichita Falls","161 Indiana Ave",76301,+16583607616,23.56,2026-04-25
8688,"Wichita Falls","162 Indiana Ave",76301,+12116369043,16.97,2026-04-25
8689,"Wichita Falls","163 Indiana Ave",76301,+14971340139,23.59,2026-04-25
8690,"Wichita Falls","164 Indiana Ave",76301,+19014532743,16.21,2026-04-25
8691,"Wichita Falls","165 Indiana Ave",76301,+16490541056,23.66,2026-04-25
8692,"Wichita Falls","166 Indiana Ave",76301,+10688857121,15.39,2026-04-25
8693,"Wichita Falls","167 Indiana Ave",76301,+17375200869,23.73,2026-04-25
8694,"Wichita Falls","168 Indiana Ave",76301,+17120088804,14.53,2026-04-25
8695,"Wichita Falls","169 Indiana Ave",76301,+17768000285,23.66,2026-04-25
8696,"Wichita Falls","170 Indiana Ave",76301,+11132239910,13.41,2026-04-25
8697,"Wichita Falls","171 Indiana Ave",76301,+11219057040,23.79,2026-04-25
8698,"Wichita Falls","172 Indiana Ave",76301,+13779750155,12.72,2026-04-25
8699,"Wichita Falls","173 Indiana Ave",76301,+17013839347,23.93,2026-04-25
8700,"Wichita Falls","174 Indiana Ave",76301,+10710843048,11.48,2026-04-25
8701,"Wichita Falls","175 Indiana Ave",76301,+17098638796,23.97,2026-04-25
8702,"Wichita Falls","176 Indiana Ave",76301,+17228221334,11.84,2026-04-25
8703,"Wichita Falls","177 Indiana Ave",76301,+14598580134,24.05,2026-04-25
8704,"Wichita Falls","178 Indiana Ave",76301,+13286472881,12.06,2026-04-25
8705,"Wichita Falls","179 Indiana Ave",76301,+19454536672,23.93,2026-04-25
8706,"Wichita Falls","180 Indiana Ave",76301,+13780914641,12.16,2026-04-25
8707,"Wichita Falls","181 Indiana Ave",76301,+12199185699,24.12,2026-04-25
8708,"Wichita Falls","182 Indiana Ave",76301,+16885153873,12.27,2026-04-25
8709,"Wichita Falls","183 Indiana Ave",76301,+19614774377,24.12,2026-04-25
8710,"Wichita Falls","184 Indiana Ave",76301,+10865176430,12.05,2026-04-25
8711,"Wichita Falls","185 Indiana Ave",76301,+13199816895,19.5,2026-04-25
8712,"Wichita Falls","186 Indiana Ave",76301,+11246042974,12.16,2026-04-25
8713,"Wichita Falls","187 Indiana Ave",76301,+14931842828,19.4,2026-04-25
8714,"Wichita Falls","188 Indiana Ave",76301,+18448844012,12.61,2026-04-25
8715,"Wichita Falls","189 Indiana Ave",76301,+13416742036,19.37,2026-04-25
8716,"Wichita Falls","190 Indiana Ave",76301,+17427446025,13.12,2026-04-25
8717,"Wichita Falls","191 Indiana Ave",76301,+12167864150,19.31,2026-04-25
8718,"Wichita Falls","192 Indiana Ave",76301,+13178870567,13.6,2026-04-25
8719,"Wichita Falls","193 Indiana Ave",76301,+13108941375,19.28,2026-04-25
8720,"Wichita Falls","194 Indiana Ave",76301,+14397946594,14.28,2026-04-25
8721,"Wichita Falls","195 Indiana Ave",76301,+14805084824,19.1,2026-04-25
8722,"Wichita Falls","196 Indiana Ave",76301,+16391217163,15.23,2026-04-25
8723,"Wichita Falls","197 Indiana Ave",76301,+10529352758,19.11,2026-04-25
8724,"Wichita Falls","198 Indiana Ave",76301,+17373071033,19.01,2026-04-25
8725,"Wichita Falls","199 Indiana Ave",76301,+13530865451,19.01,2026-04-25
8726,"Wichita Falls","200 Indiana Ave",76301,+12833942695,21.55,2026-04-25
8727,"Wichita Falls","201 Indiana Ave",76301,+13235250754,23.58,2026-04-25
8728,"Wichita Falls","202 Indiana Ave",76301,+11833477036,20.74,2026-04-25
8729,"Wichita Falls","203 Indiana Ave",76301,+12566868759,21.98,2026-04-25
8730,"Wichita Falls","204 Indiana Ave",76301,+17583214150,21.79,2026-04-25
8731,"Wichita Falls","205 Indiana Ave",76301,+11118726625,30.91,2026-04-25
8732,"Wichita Falls","206 Indiana Ave",76301,+12942691830,25.01,2026-04-25
8733,"Wichita Falls","207 Indiana Ave",76301,+17536750945,52.41,2026-04-25
8734,"Wichita Falls","208 Indiana Ave",76301,+18243708020,22.83,2026-04-25
8735,"Wichita Falls","209 Indiana Ave",76301,+18650094478,67.94,2026-04-25
8736,"Wichita Falls","210 Indiana Ave",76301,+15157020119,21.34,2026-04-25
8737,"Wichita Falls","211 Indiana Ave",76301,+10805426132,75.47,2026-04-25
8738,"Wichita Falls","212 Indiana Ave",76301,+12987541584,21.68,2026-04-25
8739,"Wichita Falls","213 Indiana Ave",76301,+16825643646,80.59,2026-04-25
8740,"Wichita Falls","214 Indiana Ave",76301,+11280444886,24.96,2026-04-25
8741,"Wichita Falls","215 Indiana Ave",76301,+11315464003,82.17,2026-04-25
8742,"Wichita Falls","216 Indiana Ave",76301,+15108168100,26.42,2026-04-25
8743,"Wichita Falls","217 Indiana Ave",76301,+12691191839,81.25,2026-04-25
8744,"Wichita Falls","218 Indiana Ave",76301,+14313475339,18.78,2026-04-25
8745,"Wichita Falls","219 Indiana Ave",76301,+18904153236,82.52,2026-04-25
8746,"Wichita Falls","220 Indiana Ave",76301,+14139175654,18.71,2026-04-25
8747,"Wichita Falls","221 Indiana Ave",76301,+15583138475,80.63,2026-04-25
8748,"Wichita Falls","222 Indiana Ave",76301,+14767949076,18.8,2026-04-25
8749,"Wichita Falls","223 Indiana Ave",76301,+14341932610,80.2,2026-04-25
8750,"Wichita Falls","224 Indiana Ave",76301,+15844107609,18.96,2026-04-25
8751,"Wichita Falls","225 Indiana Ave",76301,+12088129187,80.29,2026-04-25
8752,"Wichita Falls","226 Indiana Ave",76301,+13350368548,19.07,2026-04-25
8753,"Wichita Falls","227 Indiana Ave",76301,+19794390694,79.54,2026-04-25
8754,"Wichita Falls","228 Indiana Ave",76301,+10057070402,19.15,2026-04-25
8755,"Wichita Falls","229 Indiana Ave",76301,+11229110532,79.88,2026-04-25
8756,"Wichita Falls","230 Indiana Ave",76301,+16733432307,19.15,2026-04-25
8757,"Wichita Falls","231 Indiana Ave",76301,+10435602215,79.78,2026-04-25
8758,"Wichita Falls","232 Indiana Ave",76301,+16216798802,19.3,2026-04-25
8759,"Wichita Falls","233 Indiana Ave",76301,+13124857545,79.66,2026-04-25
8760,"Wichita Falls","234 Indiana Ave",76301,+10047419644,19.58,2026-04-25
8761,"Wichita Falls","235 Indiana Ave",76301,+12564094368,79.76,2026-04-25
8762,"Wichita Falls","236 Indiana Ave",76301,+12939381374,19.7,2026-04-25
8763,"Wichita Falls","237 Indiana Ave",76301,+12025155648,79.67,2026-04-25
8764,"Wichita Falls","238 Indiana Ave",76301,+11500075567,19.71,2026-04-25
8765,"Wichita Falls","239 Indiana Ave",76301,+10530720274,78.94,2026-04-25
8766,"Wichita Falls","240 Indiana Ave",76301,+17580320934,19.8,2026-04-25
8767,"Wichita Falls","241 Indiana Ave",76301,+19056192488,79.38,2026-04-25
8768,"Wichita Falls","242 Indiana Ave",76301,+16490186458,20.01,2026-04-25
8769,"Wichita Falls","243 Indiana Ave",76301,+15784623813,79.03,2026-04-25
8770,"Wichita Falls","244 Indiana Ave",76301,+14323508350,20.3,2026-04-25
8771,"Wichita Falls","245 Indiana Ave",76301,+15171008614,78.85,2026-04-25
8772,"Wichita Falls","246 Indiana Ave",76301,+15572026060,20.49,2026-04-25
8773,"Wichita Falls","247 Indiana Ave",76301,+13570644280,78.38,2026-04-25
8774,"Wichita Falls","248 Indiana Ave",76301,+19200226967,20.63,2026-04-25
8775,"Wichita Falls","249 Indiana Ave",76301,+15747367152,78.72,2026-04-25
8776,"Wichita Falls","250 Indiana Ave",76301,+12714301859,20.87,2026-04-25
8777,"Wichita Falls","251 Indiana Ave",76301,+12546185646,78.58,2026-04-25
8778,"Wichita Falls","252 Indiana Ave",76301,+16905583864,21.12,2026-04-25
8779,"Wichita Falls","253 Indiana Ave",76301,+12362339006,78.72,2026-04-25
8780,"Wichita Falls","254 Indiana Ave",76301,+12584202862,21.44,2026-04-25
8781,"Wichita Falls","255 Indiana Ave",76301,+15195898149,78.5,2026-04-25
8782,"Wichita Falls","256 Indiana Ave",76301,+14207154574,21.75,2026-04-25
